Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=40000; warmup=20000; thin=1; 
post-warmup draws per chain=20000, total post-warmup draws=80000.

                   mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[21]   5.96  4.0e-3   0.99   4.07   5.28   5.94   6.62   7.91  62057    1.0
outl_loglike[22]   5.89  4.1e-3   1.01   3.93    5.2   5.88   6.57   7.87  62166    1.0
outl_loglike[23]   3.72    0.02   2.89  -4.08   2.92   4.29   5.36   7.08  33099    1.0
outl_loglike[24]   5.65  4.4e-3   1.12   3.41   4.93   5.67    6.4   7.75  63809    1.0
outl_loglike[25]   5.91  3.9e-3   1.01   3.97   5.23   5.91   6.59    7.9  67293    1.0
outl_loglike[26]   5.97  3.8e-3   0.98   4.11   5.29   5.95   6.63   7.93  65577    1.0
outl_loglike[27]   5.75  4.0e-3   1.05    3.7   5.05   5.75   6.46    7.8  68870    1.0
outl_loglike[28]   3.85    0.01   2.25  -0.91   3.04   4.13   5.09   6.76  28647    1.0
outl_loglike[29]   5.25  4.9e-3   1.23   2.72    4.5    5.3   6.07    7.5  63204    1.0
outl_loglike[30]   4.43  9.6e-3   2.01   0.33   3.64   4.67   5.58   7.16  43964    1.0
outl_loglike[31]   5.37  5.7e-3   1.33   2.66   4.61   5.44   6.22   7.63  54242    1.0
outl_loglike[32]   5.54  4.2e-3   1.11   3.35   4.81   5.55   6.28   7.65  68293    1.0
outl_loglike[33]   5.94  4.0e-3    1.0   4.04   5.26   5.93   6.61   7.91  61650    1.0
outl_loglike[34]   5.73  3.9e-3   1.06   3.66   5.02   5.73   6.44   7.77  74097    1.0
outl_loglike[35]   3.71    0.01   2.36  -1.89   2.88   4.07   5.08   6.79  30427    1.0
outl_loglike[36]   5.84  4.0e-3   1.03   3.85   5.15   5.84   6.54   7.86  66211    1.0
outl_loglike[37]   5.85  4.0e-3   1.03   3.87   5.16   5.85   6.55   7.86  64830    1.0
outl_loglike[38]   4.97  5.3e-3   1.33   2.19   4.17   5.05   5.86   7.38  63779    1.0
outl_loglike[39]   5.98  4.0e-3   0.98   4.11   5.31   5.97   6.64   7.94  59617    1.0
outl_loglike[40]   5.97  3.9e-3   0.98    4.1    5.3   5.96   6.64   7.94  62138    1.0
outl_loglike[41]   5.93  4.0e-3    1.0   4.03   5.25   5.92    6.6    7.9  61088    1.0
outl_loglike[42]   5.93  4.1e-3    1.0   4.03   5.26   5.92    6.6    7.9  59777    1.0
outl_loglike[43]    6.0  3.8e-3   0.97   4.16   5.32   5.98   6.66   7.95  64442    1.0
outl_loglike[44]   5.99  3.9e-3   0.98   4.13   5.32   5.98   6.65   7.94  63287    1.0
outl_loglike[45]   4.82  8.6e-3   1.86   0.81   4.04   5.05   5.93   7.44  46401    1.0
outl_loglike[46]   5.82  4.1e-3   1.05   3.78   5.13   5.83   6.53   7.85  64306    1.0
outl_loglike[47]   5.81  4.3e-3   1.07    3.7   5.12   5.82   6.52   7.85  60270    1.0
outl_loglike[48]   5.91  4.0e-3   1.01   3.98   5.23    5.9   6.59   7.88  63260    1.0
outl_loglike[49]   5.22  4.5e-3    1.2   2.77   4.46   5.26   6.03   7.46  70761    1.0
outl_loglike[50]   5.97  3.8e-3   0.97   4.13   5.29   5.95   6.63   7.92  65739    1.0
outl_loglike[51]   6.02  3.9e-3   0.97    4.2   5.35    6.0   6.68   7.96  62407    1.0
outl_loglike[52]   5.95  4.0e-3   0.99   4.07   5.27   5.94   6.62   7.92  60298    1.0
outl_loglike[53]   5.58  4.5e-3   1.13   3.31   4.86   5.61   6.33   7.72  63458    1.0
outl_loglike[54]   6.03  3.8e-3   0.97   4.21   5.36   6.01   6.68   7.97  63238    1.0
outl_loglike[55]   5.81  3.9e-3   1.04   3.78   5.11   5.81   6.51   7.83  69981    1.0
outl_loglike[56]   5.96  3.9e-3   0.99   4.07   5.28   5.94   6.62   7.92  63752    1.0
outl_loglike[57]   4.96  5.8e-3    1.5   1.87   4.18   5.08    5.9   7.38  67395    1.0
outl_loglike[58]   5.98  3.9e-3   0.98   4.11    5.3   5.97   6.64   7.94  62967    1.0
outl_loglike[59]   5.96  3.9e-3   0.99   4.08   5.28   5.95   6.62   7.92  63457    1.0
outl_loglike[60]   5.85  4.0e-3   1.03   3.87   5.16   5.84   6.54   7.85  67024    1.0
outl_loglike[61]   5.85  4.2e-3   1.04   3.84   5.16   5.85   6.55   7.86  61301    1.0
outl_loglike[62]   5.83  4.1e-3   1.03   3.83   5.14   5.83   6.52   7.85  62216    1.0
outl_loglike[63]   5.86  3.9e-3   1.03   3.88   5.16   5.85   6.55   7.86  67578    1.0
outl_loglike[64]   5.92  3.8e-3    1.0   4.02   5.24   5.91    6.6   7.89  67505    1.0
outl_loglike[65]   5.91  4.0e-3    1.0    4.0   5.23    5.9   6.58   7.89  62769    1.0
outl_loglike[66]   4.81  6.2e-3   1.55   1.61   3.99   4.93   5.79   7.34  62576    1.0
outl_loglike[67]   5.83  4.1e-3   1.03   3.83   5.13   5.82   6.52   7.84  62700    1.0
outl_loglike[68]   5.92  4.0e-3    1.0   3.99   5.23   5.91   6.59    7.9  62432    1.0
outl_loglike[69]   5.67  4.1e-3   1.08   3.53   4.95   5.67    6.4   7.74  69311    1.0
outl_loglike[70]   5.71  4.0e-3   1.07   3.58   5.01   5.72   6.43   7.77  71737    1.0
outl_loglike[71]   5.95  3.9e-3    1.0   4.05   5.27   5.94   6.62   7.92  64427    1.0
outl_loglike[72]   5.91  4.0e-3    1.0    4.0   5.23    5.9   6.58   7.88  62136    1.0
lp__             109.55    0.13  14.83  80.53  99.66 109.51 119.39 138.68  13674    1.0

Samples were drawn using NUTS at Thu May 21 10:51:40 2020.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
